TIME_PERIOD,Value,Portfolio name
2023-10-31,322.58214781255276,Global Minimum Variance portfolio
2023-11-30,349.93041236291594,Global Minimum Variance portfolio
2023-12-31,359.4237654197809,Global Minimum Variance portfolio
2024-01-31,370.08700050703555,Global Minimum Variance portfolio
2024-02-29,389.88911288185716,Global Minimum Variance portfolio
2024-03-31,404.75078461655806,Global Minimum Variance portfolio
2024-04-30,393.64480400464197,Global Minimum Variance portfolio
2024-05-31,412.7125919850551,Global Minimum Variance portfolio
2024-06-30,416.7105242020558,Global Minimum Variance portfolio
2024-07-31,413.9707425817114,Global Minimum Variance portfolio
2024-08-31,417.5023885313798,Global Minimum Variance portfolio
2024-09-30,417.8000737923055,Global Minimum Variance portfolio
2024-10-31,414.9414660167544,Global Minimum Variance portfolio
2024-11-30,432.5627628758818,Global Minimum Variance portfolio
2024-12-31,429.4962793459283,Global Minimum Variance portfolio
2007-09-30,100.87900635257441,Risk Parity
2007-10-31,103.08486364823698,Risk Parity
2007-11-30,95.81537000008423,Risk Parity
2007-12-31,95.14158456972874,Risk Parity
2008-01-31,86.26158201361356,Risk Parity
2008-02-29,84.85350121267817,Risk Parity
2008-03-31,81.19361725619487,Risk Parity
2008-04-30,86.2692686430649,Risk Parity
2008-05-31,88.37985595662585,Risk Parity
2008-06-30,80.41542108774989,Risk Parity
2008-07-31,79.19537075392108,Risk Parity
2008-08-31,82.58447139199471,Risk Parity
2008-09-30,74.24532522867406,Risk Parity
2008-10-31,66.94719428268782,Risk Parity
2008-11-30,61.21185521654008,Risk Parity
2008-12-31,58.17022086904603,Risk Parity
2009-01-31,57.513584667322384,Risk Parity
2009-02-28,52.54875829636094,Risk Parity
2009-03-31,53.59828168704509,Risk Parity
2009-04-30,59.91829402906922,Risk Parity
2009-05-31,61.05207186080408,Risk Parity
2009-06-30,61.17193971527327,Risk Parity
2009-07-31,66.30206054557239,Risk Parity
2009-08-31,68.03933172541554,Risk Parity
2009-09-30,69.55364689166913,Risk Parity
2009-10-31,67.3006040096196,Risk Parity
2009-11-30,68.84699090331362,Risk Parity
2009-12-31,73.68990219261818,Risk Parity
2010-01-31,72.42236759711466,Risk Parity
2010-02-28,75.27443283291139,Risk Parity
2010-03-31,81.96840843908124,Risk Parity
2010-04-30,84.2205625728932,Risk Parity
2010-05-31,81.79784082677406,Risk Parity
2010-06-30,78.96729872438863,Risk Parity
2010-07-31,81.4304807146882,Risk Parity
2010-08-31,79.83190355238419,Risk Parity
2010-09-30,82.93482163683036,Risk Parity
2010-10-31,85.33726766470328,Risk Parity
2010-11-30,89.08998198831061,Risk Parity
2010-12-31,93.87880825090753,Risk Parity
2011-01-31,93.19884004877729,Risk Parity
2011-02-28,95.35924622653816,Risk Parity
2011-03-31,93.7727404297209,Risk Parity
2011-04-30,94.53365480541224,Risk Parity
2011-05-31,95.2051079248141,Risk Parity
2011-06-30,93.15943571069796,Risk Parity
2011-07-31,91.62123036990134,Risk Parity
2011-08-31,82.49177147004178,Risk Parity
2011-09-30,78.4708572384096,Risk Parity
2011-10-31,84.2118087025556,Risk Parity
2011-11-30,85.70848434330837,Risk Parity
2011-12-31,88.33237001930966,Risk Parity
2012-01-31,91.20614639858758,Risk Parity
2012-02-29,94.14650283108766,Risk Parity
2012-03-31,96.6925684799602,Risk Parity
2012-04-30,96.87635548978608,Risk Parity
2012-05-31,94.4147144744806,Risk Parity
2012-06-30,97.50452436669283,Risk Parity
2012-07-31,100.39722974072389,Risk Parity
2012-08-31,101.02212592033393,Risk Parity
2012-09-30,101.86557774524994,Risk Parity
2012-10-31,101.09350402828306,Risk Parity
2012-11-30,102.59837913453214,Risk Parity
2012-12-31,103.80109069203714,Risk Parity
2013-01-31,106.92183425232355,Risk Parity
2013-02-28,110.27171417641414,Risk Parity
2013-03-31,115.42236500828947,Risk Parity
2013-04-30,115.77162597955461,Risk Parity
2013-05-31,119.19236325135344,Risk Parity
2013-06-30,115.27739408826518,Risk Parity
2013-07-31,121.7269589128878,Risk Parity
2013-08-31,120.18132403477473,Risk Parity
2013-09-30,125.09455675497992,Risk Parity
2013-10-31,129.00386232819105,Risk Parity
2013-11-30,132.98121969034017,Risk Parity
2013-12-31,134.8720708739413,Risk Parity
2014-01-31,134.85175870050696,Risk Parity
2014-02-28,140.42746479733694,Risk Parity
2014-03-31,139.54950882744612,Risk Parity
2014-04-30,137.83397192986754,Risk Parity
2014-05-31,142.0650134693522,Risk Parity
2014-06-30,144.08141339691667,Risk Parity
2014-07-31,141.85781625124915,Risk Parity
2014-08-31,146.9990374969059,Risk Parity
2014-09-30,148.61945037820132,Risk Parity
2014-10-31,149.4059231890701,Risk Parity
2014-11-30,152.54520775032626,Risk Parity
2014-12-31,154.79154950810909,Risk Parity
2015-01-31,163.488165016765,Risk Parity
2015-02-28,174.58451699258913,Risk Parity
2015-03-31,179.91851822502548,Risk Parity
2015-04-30,176.1611144915332,Risk Parity
2015-05-31,182.36866332744094,Risk Parity
2015-06-30,176.27234630537802,Risk Parity
2015-07-31,182.98209567981922,Risk Parity
2015-08-31,169.28034612897366,Risk Parity
2015-09-30,162.97605942933828,Risk Parity
2015-10-31,175.32119530124348,Risk Parity
2015-11-30,182.81184992264116,Risk Parity
2015-12-31,175.27363158322575,Risk Parity
2016-01-31,162.86248211347547,Risk Parity
2016-02-29,161.78187053789947,Risk Parity
2016-03-31,166.17274043485799,Risk Parity
2016-04-30,168.4373607225943,Risk Parity
2016-05-31,174.05953515081433,Risk Parity
2016-06-30,170.69259872149686,Risk Parity
2016-07-31,178.25203654066235,Risk Parity
2016-08-31,179.17183075857142,Risk Parity
2016-09-30,180.95752765445275,Risk Parity
2016-10-31,178.5323432559226,Risk Parity
2016-11-30,186.52347244841542,Risk Parity
2016-12-31,193.77863784527668,Risk Parity
2017-01-31,195.1882528081289,Risk Parity
2017-02-28,200.80341224378495,Risk Parity
2017-03-31,203.36701216733587,Risk Parity
2017-04-30,205.4688351835397,Risk Parity
2017-05-31,205.6763327497683,Risk Parity
2017-06-30,203.8941266599718,Risk Parity
2017-07-31,205.11036975271261,Risk Parity
2017-08-31,203.84948963472132,Risk Parity
2017-09-30,210.54271613555574,Risk Parity
2017-10-31,216.70674436074364,Risk Parity
2017-11-30,215.72541499220665,Risk Parity
2017-12-31,215.53594061551476,Risk Parity
2018-01-31,220.14733900737673,Risk Parity
2018-02-28,215.70359677436957,Risk Parity
2018-03-31,211.05384343098245,Risk Parity
2018-04-30,218.9731652034753,Risk Parity
2018-05-31,228.34181170272004,Risk Parity
2018-06-30,227.97687321144272,Risk Parity
2018-07-31,231.34602615944584,Risk Parity
2018-08-31,236.39511904864705,Risk Parity
2018-09-30,238.12440203479696,Risk Parity
2018-10-31,221.3123551727083,Risk Parity
2018-11-30,218.61062914612978,Risk Parity
2018-12-31,202.35921342946287,Risk Parity
2019-01-31,216.74084924449264,Risk Parity
2019-02-28,225.27468204569018,Risk Parity
2019-03-31,231.31401198288088,Risk Parity
2019-04-30,239.34374575497358,Risk Parity
2019-05-31,228.81625191401525,Risk Parity
2019-06-30,237.85331734714083,Risk Parity
2019-07-31,240.06827436092914,Risk Parity
2019-08-31,237.445007230614,Risk Parity
2019-09-30,244.49907035748862,Risk Parity
2019-10-31,244.84725436206682,Risk Parity
2019-11-30,255.78687200409223,Risk Parity
2019-12-31,260.70363652473753,Risk Parity
2020-01-31,261.55489537233797,Risk Parity
2020-02-29,241.39676303528958,Risk Parity
2020-03-31,205.01410629267528,Risk Parity
2020-04-30,229.5366920999091,Risk Parity
2020-05-31,236.77621362801838,Risk Parity
2020-06-30,243.86424435920935,Risk Parity
2020-07-31,242.5127980583217,Risk Parity
2020-08-31,255.97677936911015,Risk Parity
2020-09-30,253.16687044760053,Risk Parity
2020-10-31,246.43773583987308,Risk Parity
2020-11-30,274.91870660217245,Risk Parity
2020-12-31,285.05348602920157,Risk Parity
2021-01-31,290.41767941424206,Risk Parity
2021-02-28,299.53348847134697,Risk Parity
2021-03-31,316.3232523742978,Risk Parity
2021-04-30,321.9735266201824,Risk Parity
2021-05-31,326.6518286879718,Risk Parity
2021-06-30,335.4303952902028,Risk Parity
2021-07-31,339.607480068301,Risk Parity
2021-08-31,349.37037917072547,Risk Parity
2021-09-30,341.1113693574194,Risk Parity
2021-10-31,356.8328210115106,Risk Parity
2021-11-30,350.71903828319705,Risk Parity
2021-12-31,363.1132002636952,Risk Parity
2022-01-31,342.3318680592025,Risk Parity
2022-02-28,331.60134716203834,Risk Parity
2022-03-31,340.61709639067584,Risk Parity
2022-04-30,331.5162287298865,Risk Parity
2022-05-31,327.05355553270704,Risk Parity
2022-06-30,307.30233150398016,Risk Parity
2022-07-31,333.4694641703693,Risk Parity
2022-08-31,326.4047950104516,Risk Parity
2022-09-30,303.0392109772316,Risk Parity
2022-10-31,321.34558395978365,Risk Parity
2022-11-30,330.6331593725288,Risk Parity
2022-12-31,314.2434943787269,Risk Parity
2023-01-31,329.8171445571913,Risk Parity
2023-02-28,330.15389885545005,Risk Parity
2023-03-31,323.9462516809116,Risk Parity
2023-04-30,328.05623983370015,Risk Parity
2023-05-31,330.1988473035654,Risk Parity
2023-06-30,343.3823344231754,Risk Parity
2023-07-31,349.7041053739684,Risk Parity
2023-08-31,342.5324905013372,Risk Parity
2023-09-30,332.14808379406577,Risk Parity
2023-10-31,318.5993676996055,Risk Parity
2023-11-30,341.5265140968657,Risk Parity
2023-12-31,359.2900415620926,Risk Parity
2024-01-31,364.52658856873666,Risk Parity
2024-02-29,378.8451250814802,Risk Parity
2024-03-31,391.9444275447318,Risk Parity
2024-04-30,380.7173108356872,Risk Parity
2024-05-31,398.6803159313317,Risk Parity
2024-06-30,401.87574510994057,Risk Parity
2024-07-31,406.9227141798852,Risk Parity
2024-08-31,405.7267256720151,Risk Parity
2024-09-30,406.19645955515006,Risk Parity
2024-10-31,405.73419044082135,Risk Parity
2024-11-30,429.85668569868557,Risk Parity
2024-12-31,424.89183636950196,Risk Parity
2007-09-30,98.12045068220004,Maximal historical return
2007-10-31,103.13757949807855,Maximal historical return
2007-11-30,97.8345457482333,Maximal historical return
2007-12-31,96.55039639012261,Maximal historical return
2008-01-31,86.8848965837543,Maximal historical return
2008-02-29,87.51754603380485,Maximal historical return
2008-03-31,83.39349366292265,Maximal historical return
2008-04-30,89.24854119351842,Maximal historical return
2008-05-31,91.88315720875106,Maximal historical return
2008-06-30,85.61837190358186,Maximal historical return
2008-07-31,81.77150242085527,Maximal historical return
2008-08-31,80.89774769622281,Maximal historical return
2008-09-30,71.12332809341393,Maximal historical return
2008-10-31,66.97585013315916,Maximal historical return
2008-11-30,61.306517818794944,Maximal historical return
2008-12-31,58.548037723345445,Maximal historical return
2009-01-31,57.57605258472185,Maximal historical return
2009-02-28,52.984386980673,Maximal historical return
2009-03-31,52.56076828658007,Maximal historical return
2009-04-30,54.83069979320034,Maximal historical return
2009-05-31,56.52435313686221,Maximal historical return
2009-06-30,56.859616055818094,Maximal historical return
2009-07-31,62.198189457412305,Maximal historical return
2009-08-31,61.49714282119199,Maximal historical return
2009-09-30,62.36056724214655,Maximal historical return
2009-10-31,57.22740520408544,Maximal historical return
2009-11-30,56.814999882081686,Maximal historical return
2009-12-31,59.82836373733354,Maximal historical return
2010-01-31,59.96109677228237,Maximal historical return
2010-02-28,64.51746422615925,Maximal historical return
2010-03-31,70.3920289824349,Maximal historical return
2010-04-30,75.96456387713503,Maximal historical return
2010-05-31,75.92966252515512,Maximal historical return
2010-06-30,69.95253635799298,Maximal historical return
2010-07-31,70.49545089911793,Maximal historical return
2010-08-31,67.02858859278537,Maximal historical return
2010-09-30,70.33144961660165,Maximal historical return
2010-10-31,71.92179095352678,Maximal historical return
2010-11-30,79.15875799863795,Maximal historical return
2010-12-31,83.63258954807114,Maximal historical return
2011-01-31,81.64596517744215,Maximal historical return
2011-02-28,84.88855111595434,Maximal historical return
2011-03-31,84.59968837598333,Maximal historical return
2011-04-30,82.5727650521882,Maximal historical return
2011-05-31,83.74865540230087,Maximal historical return
2011-06-30,81.50407069684826,Maximal historical return
2011-07-31,79.46626005141633,Maximal historical return
2011-08-31,71.20414993339655,Maximal historical return
2011-09-30,67.58582305413758,Maximal historical return
2011-10-31,75.60225157652097,Maximal historical return
2011-11-30,78.28653288359385,Maximal historical return
2011-12-31,81.52054140522112,Maximal historical return
2012-01-31,86.48093885691516,Maximal historical return
2012-02-29,87.43826436397256,Maximal historical return
2012-03-31,90.33271813519818,Maximal historical return
2012-04-30,89.63940448964541,Maximal historical return
2012-05-31,88.83860282403991,Maximal historical return
2012-06-30,91.88639610473201,Maximal historical return
2012-07-31,92.4111778536467,Maximal historical return
2012-08-31,91.20317741255661,Maximal historical return
2012-09-30,91.1680074076922,Maximal historical return
2012-10-31,88.43058852352722,Maximal historical return
2012-11-30,89.26005053415847,Maximal historical return
2012-12-31,91.0680861523997,Maximal historical return
2013-01-31,94.21996248516069,Maximal historical return
2013-02-28,98.35855896091269,Maximal historical return
2013-03-31,105.8973485463705,Maximal historical return
2013-04-30,103.24447656291542,Maximal historical return
2013-05-31,105.09663452561126,Maximal historical return
2013-06-30,99.53820369110821,Maximal historical return
2013-07-31,105.47975738934187,Maximal historical return
2013-08-31,102.78977641484356,Maximal historical return
2013-09-30,106.91787854105515,Maximal historical return
2013-10-31,108.70182303834366,Maximal historical return
2013-11-30,114.14910389959937,Maximal historical return
2013-12-31,115.46795624853573,Maximal historical return
2014-01-31,114.28672844292763,Maximal historical return
2014-02-28,116.82003978105696,Maximal historical return
2014-03-31,113.90710396012501,Maximal historical return
2014-04-30,109.21041266387738,Maximal historical return
2014-05-31,113.40898192653063,Maximal historical return
2014-06-30,115.85831253049578,Maximal historical return
2014-07-31,111.30397074360526,Maximal historical return
2014-08-31,117.73103255497777,Maximal historical return
2014-09-30,116.35755064763495,Maximal historical return
2014-10-31,123.9537813883506,Maximal historical return
2014-11-30,124.04080208888072,Maximal historical return
2014-12-31,126.59115086197014,Maximal historical return
2015-01-31,129.4337556018567,Maximal historical return
2015-02-28,137.34228473917565,Maximal historical return
2015-03-31,142.59282194715408,Maximal historical return
2015-04-30,134.92093016337205,Maximal historical return
2015-05-31,140.30222846570743,Maximal historical return
2015-06-30,139.06110517808116,Maximal historical return
2015-07-31,137.79775619236733,Maximal historical return
2015-08-31,126.11308763835297,Maximal historical return
2015-09-30,123.1550923910075,Maximal historical return
2015-10-31,133.59997224836422,Maximal historical return
2015-11-30,140.20269403025162,Maximal historical return
2015-12-31,135.5005967599195,Maximal historical return
2016-01-31,127.93128773701517,Maximal historical return
2016-02-29,125.71547271436663,Maximal historical return
2016-03-31,127.44114808334346,Maximal historical return
2016-04-30,126.55288227535291,Maximal historical return
2016-05-31,132.22434390808124,Maximal historical return
2016-06-30,136.07176265692135,Maximal historical return
2016-07-31,140.04237415904424,Maximal historical return
2016-08-31,138.2655142009643,Maximal historical return
2016-09-30,138.41650742677623,Maximal historical return
2016-10-31,137.38106950324035,Maximal historical return
2016-11-30,143.4912110904419,Maximal historical return
2016-12-31,147.4361687365359,Maximal historical return
2017-01-31,147.35693575673653,Maximal historical return
2017-02-28,154.94081652427167,Maximal historical return
2017-03-31,153.88296221098935,Maximal historical return
2017-04-30,152.2223850575422,Maximal historical return
2017-05-31,149.96388333569246,Maximal historical return
2017-06-30,148.7142001248914,Maximal historical return
2017-07-31,147.57468786363594,Maximal historical return
2017-08-31,146.74157867562465,Maximal historical return
2017-09-30,150.7385393687172,Maximal historical return
2017-10-31,153.05675776761714,Maximal historical return
2017-11-30,150.25125466442503,Maximal historical return
2017-12-31,152.8513070234103,Maximal historical return
2018-01-31,155.8735514805324,Maximal historical return
2018-02-28,152.24127927295933,Maximal historical return
2018-03-31,148.86739041468334,Maximal historical return
2018-04-30,154.71496445452343,Maximal historical return
2018-05-31,165.93824903028127,Maximal historical return
2018-06-30,165.9223583576773,Maximal historical return
2018-07-31,167.65449955845457,Maximal historical return
2018-08-31,175.64522471825683,Maximal historical return
2018-09-30,172.44611381009832,Maximal historical return
2018-10-31,157.21111435680575,Maximal historical return
2018-11-30,158.93356577029994,Maximal historical return
2018-12-31,142.9415314302914,Maximal historical return
2019-01-31,154.66736862104224,Maximal historical return
2019-02-28,164.1521497078358,Maximal historical return
2019-03-31,162.30990518986937,Maximal historical return
2019-04-30,166.65228113615157,Maximal historical return
2019-05-31,159.2541543150482,Maximal historical return
2019-06-30,166.13027569394177,Maximal historical return
2019-07-31,172.03484117591304,Maximal historical return
2019-08-31,169.84005083681666,Maximal historical return
2019-09-30,171.8574555380156,Maximal historical return
2019-10-31,169.04950131674187,Maximal historical return
2019-11-30,176.16127929947174,Maximal historical return
2019-12-31,177.30705208092363,Maximal historical return
2020-01-31,183.81338986575554,Maximal historical return
2020-02-29,170.39329433560908,Maximal historical return
2020-03-31,151.46269264998006,Maximal historical return
2020-04-30,171.9235365691928,Maximal historical return
2020-05-31,177.21170447063503,Maximal historical return
2020-06-30,182.50434297589368,Maximal historical return
2020-07-31,185.17001853843647,Maximal historical return
2020-08-31,200.5741293818032,Maximal historical return
2020-09-30,195.77347290929336,Maximal historical return
2020-10-31,190.80717954491965,Maximal historical return
2020-11-30,205.1336133000362,Maximal historical return
2020-12-31,208.37987655215366,Maximal historical return
2021-01-31,212.3202531355717,Maximal historical return
2021-02-28,233.22975219906743,Maximal historical return
2021-03-31,247.7039316942895,Maximal historical return
2021-04-30,244.1784573951478,Maximal historical return
2021-05-31,245.16642351158333,Maximal historical return
2021-06-30,256.35739676349186,Maximal historical return
2021-07-31,247.06413346410858,Maximal historical return
2021-08-31,255.3769941122383,Maximal historical return
2021-09-30,249.493334518177,Maximal historical return
2021-10-31,255.82983585568505,Maximal historical return
2021-11-30,251.31398764934514,Maximal historical return
2021-12-31,260.98665681531804,Maximal historical return
2022-01-31,242.14117081336911,Maximal historical return
2022-02-28,235.6737645928447,Maximal historical return
2022-03-31,245.46956467223876,Maximal historical return
2022-04-30,234.38435645114964,Maximal historical return
2022-05-31,229.97472889543405,Maximal historical return
2022-06-30,217.5873090277886,Maximal historical return
2022-07-31,242.93565094457088,Maximal historical return
2022-08-31,244.31366645131348,Maximal historical return
2022-09-30,225.5364684632109,Maximal historical return
2022-10-31,244.96755085261267,Maximal historical return
2022-11-30,238.31651795812584,Maximal historical return
2022-12-31,218.73346135156396,Maximal historical return
2023-01-31,241.59524040527,Maximal historical return
2023-02-28,240.7124982693736,Maximal historical return
2023-03-31,222.21468000061367,Maximal historical return
2023-04-30,214.71262198875866,Maximal historical return
2023-05-31,219.20537951570535,Maximal historical return
2023-06-30,232.14435010683255,Maximal historical return
2023-07-31,244.872884906015,Maximal historical return
2023-08-31,233.47234891510695,Maximal historical return
2023-09-30,223.53810594647402,Maximal historical return
2023-10-31,207.54683470209784,Maximal historical return
2023-11-30,220.42469875186202,Maximal historical return
2023-12-31,229.5226401887089,Maximal historical return
2024-01-31,236.88318936499786,Maximal historical return
2024-02-29,250.1569703633136,Maximal historical return
2024-03-31,258.65976939222503,Maximal historical return
2024-04-30,250.00666969651007,Maximal historical return
2024-05-31,258.7194741123782,Maximal historical return
2024-06-30,276.5660183577495,Maximal historical return
2024-07-31,267.9012111326201,Maximal historical return
2024-08-31,267.81762460158825,Maximal historical return
2024-09-30,271.6283421626999,Maximal historical return
2024-10-31,277.72125995034355,Maximal historical return
2024-11-30,306.53692055578745,Maximal historical return
2024-12-31,301.7935737352069,Maximal historical return
