TIME_PERIOD,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
2005-09-30,3.999215198929245,-1.986409212363365,2.5209036126015456,-1.3963346796226346,7.707524745292848,6.128038191052788
2016-06-30,1.8728080517837669,-2.363808051789897,38.63071729320111,-42.36004817875666,1.6742474059925907,1.7554294285066174
2014-03-31,4.091334923543722,-4.081334923542368,40.49928409158386,-46.593938150823675,1.02636296899698,1.1325247777153293
2016-08-31,1.7253993024583227,-2.2603993024424347,38.71056097596513,-42.27635843261734,1.595325195924986,1.6858120244402541
2014-10-31,3.480455077275956,-3.470455077273955,40.62688108615464,-46.090625639273796,1.562753939570691,1.6812499288940983
2013-05-31,4.335180372088725,-4.325180372094053,39.86907042719287,-45.027472084617514,1.122719554276138,1.1986283850644763
2013-11-30,4.622845200159458,-4.612845200160062,40.44530266932448,-46.617930387054706,1.2250240697492438,1.325594530235801
2022-07-31,1.98498239875,-2.08558239875,3.532835932167098,0.8038148307534805,9.461961002529973,0.5441627689646298
2018-12-31,2.672070642545579,-3.1580702763972037,11.37648564714971,-13.856173748762448,2.7981256453217522,2.8597826081408084
2024-09-30,1.9179887719,1.6889778962,-3.1044919943,4.6612756856,1.3214231836,12.1473199558
2024-08-31,1.8304292423,1.7217808185,-3.1920390187,5.5511998743,2.074027844,10.0980693203
2016-12-31,2.4843023892723233,-3.1263023893057347,37.976560237187265,-42.868979206603406,1.4541324743427624,1.5522782236948358
2015-03-31,1.8832454270530326,-1.873245426974767,26.06653345023765,-29.07849372519313,2.291593372304221,2.316088823993332
2007-01-31,4.459058085663418,-1.1158965280009872,0.3639194639118539,-1.3550439229808513,0.5722875207750614,2.611789515669242
2007-06-30,4.968450305875329,-1.2666001117347243,1.0383938671060078,-1.6464693155788979,0.8768420189815226,2.7216279779220556
2005-06-30,3.9785778772270057,-1.892413004344115,2.1373597894028626,-1.9514426912461873,7.280115607718165,1.738428517972729
2005-10-31,4.839256572670502,-2.704318119811183,1.394008609308312,-2.2745588870374527,5.169215497859618,7.978454326985267
2018-04-30,2.505825418059899,-3.0066294063098273,38.77122674036873,-41.750982608881735,2.697195112482698,2.663619242320324
2004-11-30,4.885450690614292,-2.841261793151074,2.190859398800058,-1.636910405421225,5.652305967024949,2.2061768070370174
2013-03-31,4.4125272394384085,-4.402527239434933,40.182762589990816,-44.88374251469018,1.022060916940865,1.100221815842759
2016-05-31,2.518601643621831,-2.978601643619559,38.2492937419447,-42.7502274108485,1.8151195188214726,1.914201651195203
2006-09-30,4.201746246419372,-1.2402502870224066,0.07093470778580992,-1.8764106013313153,0.3769383705365292,2.5660784474513036
2019-11-30,2.0656372755495407,-2.5786372755185645,15.292192866664182,-17.957907462538255,4.604597485639604,4.725170720384437
2015-06-30,2.161977051358552,-2.242530083024924,43.86158797635591,-42.57934117865493,5.057433223056135,4.633895397463647
2005-04-30,4.302362961690254,-2.3206538062458213,2.5083504780979937,-1.4912063430115199,6.493529800563337,2.423453051225655
2014-04-30,4.02198156545182,-4.011981565454045,40.54281406853989,-46.544424024403604,1.0794491594560094,1.1939365948635083
2022-09-30,2.7717283049345,-2.8369305390857007,4.472201478723741,4.811958118099222,6.174099919630751,0.6239055759334485
2018-06-30,3.1178067849742632,-3.621648841325874,39.05021668212755,-41.40528970761323,4.177093041836112,4.235509230806348
2015-11-30,2.8622042411178974,-3.1472042411087373,37.990573785817766,-43.14422702744415,1.7186792475577315,1.827343503769483
2017-11-30,2.595189199139351,-3.2081891991402274,37.91990833891111,-42.69660208261725,1.6418560395188582,1.7143274145785137
2011-01-31,4.861795689230428,-4.084493183834114,17.65901396504009,-13.914871321032539,4.913897076626571,4.909623552733805
2008-11-30,4.8091877776854215,-1.8973845777691234,-1.7393011111527523,-2.6812943037087607,2.027890427003653,0.32412494500016603
2006-01-31,4.220163931363953,-1.943532885361445,3.026178375121661,-4.1191572475394755,1.6041904523040755,2.3057525789579576
2018-05-31,2.9449080978584483,-3.4539080979307695,39.1650768670204,-41.18383301082013,3.582318384585715,3.671593157415059
2012-03-31,5.102991729508165,-5.092991729508722,-98.50874224090245,94.05776647792318,1.0636808377034082,1.0317722098868083
2017-05-31,2.9261845648910985,-3.4671845648923063,37.932299276606784,-42.80913658323187,2.0007198024594275,2.0828042469611856
2011-05-31,5.198447367911346,-4.551675963887542,14.225634728766538,-16.886695518488363,1.0480681055968042,1.1913083478093196
2010-10-31,3.5385286973325263,-2.6824322672612375,17.699998280141973,-14.156569773375667,5.213967755878885,4.2734691662846265
2018-01-31,2.5739309571329057,-3.0879309571299247,38.29746518804494,-42.28189643634426,1.7800827926857201,1.8094780743712913
2005-05-31,3.8440159890869214,-1.8469112163653978,3.7790209065847753,-2.325693771175196,7.082355487054395,3.0305894032381633
2018-08-31,2.8376107885613333,-3.252610788542647,39.27112891164685,-41.13588508975958,3.3250310039098805,3.3951787294781535
2019-06-30,2.6051617589688503,-3.1143911460209983,9.755055165406587,-14.164277501239328,2.972757822566517,3.7000091675210136
2011-02-28,5.378205493434698,-5.205598653404694,14.183268323419739,-16.89813641485839,1.0728047191452976,1.2594217777648926
2023-04-30,1.71019302019423,1.4099973727487698,32.999581441879194,-29.96867528181163,7.689569750067861,6.7355946692378375
2008-01-31,5.137861545761802,-1.275836533027602,0.38674828107265896,-3.508230252995898,2.688488017458475,2.375415898649745
2024-12-31,1.6032144806,1.394352768,-1.2026213505,5.8250713079,0.7774819778,12.6715282295
2014-02-28,4.234344372013451,-4.2243443720301235,40.45874156476576,-46.528363260566756,1.1266692576635717,1.2273799106711187
2021-04-30,1.7382682340382667,-2.3192682340131805,5.8888642121819395,-9.075013866037693,2.876565057111881,3.12179029049368
2006-04-30,4.6209800683729245,-2.23421217327759,3.023895494015699,-3.692298635819877,1.2783437915720193,1.9581848141282674
2023-06-30,1.6096553537,1.5230380499,3.41423009,5.4767261862,0.6472704394,12.8455244779
2016-03-31,2.359381382941789,-2.727381382936069,38.31891933700652,-42.70525278927976,1.6935090957963652,1.7960991506294168
2016-11-30,2.513048030785157,-3.0723424730887254,38.23233207768892,-42.61774197626105,1.6153717702500137,1.7008967813767704
2023-05-31,1.6300581964,1.6687450679,15.6243498035,-13.1821008489,7.7909130176,5.4572366433
2024-07-31,1.8743131557,1.7082962325,-2.5324488474,5.4486310511,2.4670815822,14.4594379562
2021-01-31,1.2275250599456153,-1.7955308028513617,6.048457180262701,-9.195265344699866,2.548661110836599,2.9852294661436805
2023-11-30,2.1463045485,1.876968135,-2.1633306635,5.3265312525,1.920566604,14.9160397971
2015-05-31,2.496814943783121,-2.549278882987257,42.20539714528654,-44.340046032610495,3.444434016274412,3.3347663831344376
2008-12-31,0.028756387681584103,1.971269648067692,11.039927137990063,-1.2488869517336905,13.398407183923487,0.3183522790112221
2019-07-31,2.331520350266559,-2.8843352362564185,9.65702357762898,-14.247241955558506,2.6997667327982655,3.3860073567736904
2017-03-31,2.814346207054997,-3.4213462070171126,37.92203238988486,-42.85815750353022,1.503477326383172,1.5984550380723253
2024-04-30,2.2056785781,1.7658357032,-1.3686543269,4.1897765695,1.7834256813,15.6658968206
2008-07-31,5.207317587267669,-1.101391012600697,5.0440805191108655,-6.252860013533929,1.4454085834902866,1.8546457582286182
2009-12-31,0.3381918975910913,0.5676442300362021,13.579257664758673,-2.142425925462148,12.655749647424013,0.2517781169134211
2020-01-31,2.0836497628788946,-2.599649762879074,13.443935394565173,-17.05163770064903,4.098672367391731,4.423874097619084
2009-02-28,0.45420096391310383,1.45577701347736,12.094100595991346,-4.095531438274298,13.039188415941313,0.38026504574551917
2010-04-30,1.1231965083442057,-0.8079283071196348,15.74106855132448,-4.489951645846614,8.400493679044652,4.28662503050209
2014-01-31,4.326696734788896,-4.3166967347903,40.52743103538652,-46.64273777550634,1.112565408338208,1.21965540823697
2010-06-30,0.010000000000000002,0.4389077228955278,21.24989266157364,-7.743978798159328,9.043665929310892,6.255896164091257
2007-09-30,5.031382329169689,-1.277649152804811,1.2221548388447763,-2.687453297473849,1.385437194557062,2.3842698774325726
2012-09-30,4.649105313482811,-4.639105313484625,-98.14991762420964,94.47061013812454,1.0380712483272816,0.997588586183899
2014-09-30,3.5624469620369275,-3.552446962061065,40.41135709744069,-46.376412652158905,1.4806323649100939,1.592544381510495
2008-05-31,4.472455184065018,-0.39390873960052086,8.44968011552292,-5.994429525309483,14.414373306819684,12.32747808376646
2009-06-30,2.0916931185968375,-1.191801099790065,11.104574840734095,-1.8524599390172787,9.888350120613492,0.3842503782721661
2020-11-30,1.0719638896183927,-1.6916725399843657,7.770947387442517,-10.53779952026033,2.7235387397157838,3.0181514571469785
2021-11-30,1.2894608132759333,-2.1454608132902577,22.648611591067702,-25.340606163315915,1.9912318861606881,2.093033693650294
2008-02-29,5.253235095990374,-1.241931335863434,3.4805147488969066,-7.601701888416266,2.674514997213298,2.2415239602860324
2024-02-29,2.2882833355,1.8030894458,-2.0471421995,3.8688907608,1.8706309146,15.8878379233
2006-07-31,4.685086920710476,-1.9732310710952754,2.5773627885488684,-3.8414025541502492,1.161723589266844,2.15266668843001
2015-09-30,2.5217224311254633,-2.5989271641537055,42.59181025939693,-43.747324601588005,4.431072282070366,4.193804298094255
2007-07-31,4.816296673135296,-1.0276003863054168,0.523688287960592,-1.486516151955209,0.623721569822514,2.6472518801609124
2013-09-30,4.6035923583054466,-4.593592358312473,40.006312782565466,-45.10648471807158,1.1927747759342318,1.289256826445115
2012-12-31,4.421591707420438,-4.411591707427666,-126.55699210584841,122.45017412285881,1.1391200826291163,1.1023262790959578
2006-05-31,4.76299243537833,-2.2381778589996255,2.6758806676375295,-4.045038431099227,1.270810866757272,2.1480320486133713
2011-11-30,5.895690166875319,-5.361544285176331,63.13549585729644,-62.7764498873058,0.8736215950306302,0.9704208140098864
2019-08-31,1.42522457188,-1.9532245718667558,10.432867729654886,-13.365847423679384,3.5333023795348275,3.759901476387315
2021-12-31,1.5501843959337445,-2.2661843959321417,22.72353939741384,-25.246750118232764,2.4942072061999094,2.5623532238822313
2012-11-30,4.596840229317482,-4.586840229318635,-97.60784426369091,93.24859279965901,1.34238478049887,1.3053273723288403
2024-03-31,2.2557917111,1.8238141523,-2.2184669,3.5922702211,1.7788688186,15.7733618227
2019-03-31,2.7698341741431425,-3.2408341741169147,10.312821983260202,-13.637214960857403,3.1648856232766844,3.5289676849481655
2012-04-30,5.154216476897736,-5.144216476889217,-98.27693365025696,94.29105757851721,1.0268655495723695,0.9859041561591414
2012-07-31,5.075999288395598,-5.0659992883984915,-97.44323674047222,95.09664462522339,1.1731822147139777,1.1160973777482626
2013-04-30,4.110996611036706,-4.10099661103669,39.864833660835984,-45.28341499442956,1.1083009318922095,1.1891980834157536
2020-04-30,1.8593927552178098,-2.2223927552057496,8.686311901604224,-9.981835606984523,6.016857170069332,6.028170529812017
2008-10-31,5.381390048490562,-2.662119156925875,-0.8974285938713478,-1.9648643842498656,1.6953560875020426,1.669016430249828
2007-02-28,4.3407235699113835,-0.854596753474916,0.24165617231530828,-1.5566044893134539,0.511305171684688,2.484215851179437
2022-10-31,2.63019203940239,-2.4176620394023898,4.799840266554162,4.9192322056625315,6.932769071247835,0.5379225730219883
2013-08-31,4.5803354944767065,-4.570335494488385,32.44244892933414,-37.71538820050633,1.0310075753032484,1.14072018427684
2015-04-30,2.2719709155515915,-2.4003151337886712,41.6076311351213,-45.04105215592765,1.9887523261281153,2.0399360101291686
2010-01-31,0.21858000386810725,0.6864902382951722,13.546715973556802,-2.1982121632063487,12.516446744673326,0.25
2006-03-31,4.3354193426830365,-1.928736297953568,3.232686073782245,-3.7905804782514143,1.2826231185471368,1.8622023891370967
2007-05-31,4.821660505978658,-1.209231772188293,0.7120017419672272,-1.4495041896529994,0.6942302918401085,3.260324217946665
2024-06-30,2.0481262295,1.6648224734,-1.7422512671,5.1893215841,2.3514860292,14.5513370504
2013-12-31,4.534221036123389,-4.5187760161362425,40.524762745387065,-46.53099929282794,0.9708409893706512,1.0713495783476192
2015-01-31,2.3891070157593055,-2.3791070157672456,28.049986594515225,-31.690019487336603,2.115854375126953,2.20903943152584
2008-08-31,5.144262544356711,-0.9466127001801938,4.788406412360564,-6.577230395234359,1.6985585275296677,2.064141596382422
2010-02-28,2.715541006305869,-2.555354583286297,11.791668639795425,-3.4513096630995563,7.056231682444515,3.7967910408800707
2018-02-28,2.548571019078807,-3.0475710190388887,38.217774943689975,-42.34529288702817,1.6827931098003828,1.7121302946223127
2024-11-30,1.6245448746,1.4671268427,-1.8635827474,4.9664687488,1.0869174433,12.5185990878
2009-11-30,0.13433016624263605,0.38704103815174473,14.133375392832129,-0.7757209169409174,12.07072170632442,0.25674859548990925
2021-03-31,1.5246800655358463,-2.1331652359873208,5.807233496640709,-9.242800912045217,2.2506481841034005,2.658957160909641
2015-12-31,3.0270306293534044,-3.3810306293426633,37.9604364218043,-43.11120811959916,1.5903668450650084,1.6993037957218444
2016-09-30,1.797288633318162,-2.4383125621663564,38.67920288579141,-42.30232892555441,1.6189978308415016,1.7211250529398745
2010-08-31,2.3652377173145154,-1.8042575654666269,17.803677289360888,-12.512926502304149,5.214373490226753,3.8043213368533983
2022-08-31,2.3501920349,-2.9701920349,4.301154894686532,4.006177158886736,6.922097422687057,0.8517591875267573
2014-08-31,3.3278078981173134,-3.317807898097699,40.68954696288266,-46.10831600965213,1.4486644353885465,1.5456064882704614
2015-07-31,2.0524683615209893,-2.1254275285099307,43.20279078218395,-43.19800983893424,4.666169219482016,4.323831048603702
2017-04-30,2.8114712639001027,-3.3194712638936497,37.91777264171165,-42.840433462211166,1.7237741589916167,1.8027381233006436
2008-03-31,4.528438598213164,-0.6314889727494195,5.7247582339172665,-5.56417311639207,7.48246210618672,4.383836715542154
2007-04-30,4.663383836836861,-1.028644336008914,0.16284783968828098,-1.7122057558430581,0.5367869853254323,3.1633915249292355
2018-09-30,2.712319874712029,-3.1703198747129457,39.55384253371746,-40.83775342210795,3.4514113459390514,3.508499314909444
2022-11-30,2.41090239094096,-1.6327733515509602,3.3052457347418454,3.802195435275052,6.251752165862328,0.5110388686290912
2012-10-31,4.820240745487685,-4.810240745484214,-98.43903505202587,94.60603433732123,1.2352597496153934,1.1792660185572064
2015-02-28,2.2878457049812297,-2.277845705002765,25.63885049359463,-29.496174817143817,2.0462815458677537,2.1367875344298097
2023-09-30,1.7319460492,1.821704101,2.8882861835,7.0078311453,0.5615052328,12.5842042177
